intelligence_inputs_04,air_passenger_activities_05,enables,0.30,dashed,Shared capability from Intelligence and targeting: Language coverage supports Gate intervention.
intelligence_outputs_05,air_passenger_outcomes_05,increases,0.16,dashed,Cross-domain effect from Intelligence and targeting: Partner intelligence briefings supports Air-route deterrence.
intelligence_inputs_05,air_passenger_activities_01,enables,0.30,dashed,Shared capability from Intelligence and targeting: Targeting budget supports Passenger risk selection.
air_passenger_outputs_01,maritime_outcomes_01,increases,0.16,dashed,Cross-domain effect from Air passenger border: Passengers examined supports Maritime route disruption.
air_passenger_inputs_01,maritime_activities_02,enables,0.30,dashed,Shared capability from Air passenger border: Airport officer coverage supports Container scanning.
air_passenger_outputs_02,maritime_outcomes_02,increases,0.16,dashed,Cross-domain effect from Air passenger border: Baggage searches completed supports Maritime import capacity reduced.
air_passenger_inputs_02,maritime_activities_03,enables,0.30,dashed,Shared capability from Air passenger border: Detector dog availability supports Vessel rummage.
air_passenger_outputs_03,maritime_outcomes_03,decreases,-0.22,dashed,Cross-domain effect from Air passenger border: Air-border detections reduces Port displacement.
air_passenger_inputs_03,maritime_activities_04,enables,0.30,dashed,Shared capability from Air passenger border: Body scanner capacity supports Coastal patrol.
air_passenger_outputs_04,maritime_outcomes_04,increases,0.16,dashed,Cross-domain effect from Air passenger border: Passengers referred supports Maritime seizure tonnage.
air_passenger_inputs_04,maritime_activities_05,enables,0.30,dashed,Shared capability from Air passenger border: Baggage analytics supports At-sea boarding.
air_passenger_outputs_05,maritime_outcomes_05,increases,0.16,dashed,Cross-domain effect from Air passenger border: Airport intelligence reports supports Maritime deterrence.
air_passenger_inputs_05,maritime_activities_01,enables,0.30,dashed,Shared capability from Air passenger border: Secure examination space supports Vessel risk assessment.
maritime_outputs_01,postal_parcels_outcomes_01,increases,0.16,dashed,Cross-domain effect from Maritime and ports: Vessels boarded supports Postal route disruption.
maritime_inputs_01,postal_parcels_activities_02,enables,0.30,dashed,Shared capability from Maritime and ports: Maritime officer teams supports Declaration analysis.
maritime_outputs_02,postal_parcels_outcomes_02,increases,0.16,dashed,Cross-domain effect from Maritime and ports: Containers examined supports Seller account exposure.
maritime_inputs_02,postal_parcels_activities_03,enables,0.30,dashed,Shared capability from Maritime and ports: Border cutter availability supports Controlled-delivery referral.
maritime_outputs_03,postal_parcels_outcomes_03,increases,0.16,dashed,Cross-domain effect from Maritime and ports: Maritime drug seizures supports Repeat address suppression.
maritime_inputs_03,postal_parcels_activities_04,enables,0.30,dashed,Shared capability from Maritime and ports: Port scanner capacity supports Substance testing.
maritime_outputs_04,postal_parcels_outcomes_04,decreases,-0.22,dashed,Cross-domain effect from Maritime and ports: Suspect craft tracked reduces Small-shipment displacement.
maritime_inputs_04,postal_parcels_activities_05,enables,0.30,dashed,Shared capability from Maritime and ports: Underwater search capacity supports Sender and address clustering.
maritime_outputs_05,postal_parcels_outcomes_05,increases,0.16,dashed,Cross-domain effect from Maritime and ports: Port intelligence referrals supports Online buyer deterrence.
maritime_inputs_05,postal_parcels_activities_01,enables,0.30,dashed,Shared capability from Maritime and ports: Advance manifest data supports Parcel screening.
postal_parcels_outputs_01,freight_outcomes_01,increases,0.16,dashed,Cross-domain effect from Postal and express parcels: Parcels intercepted supports Freight route disruption.
postal_parcels_inputs_01,freight_activities_02,enables,0.30,dashed,Shared capability from Postal and express parcels: Parcel examination officers supports Freight load examination.
postal_parcels_outputs_02,freight_outcomes_02,decreases,-0.22,dashed,Cross-domain effect from Postal and express parcels: Substances identified reduces Concealment cost increased.
postal_parcels_inputs_02,freight_activities_03,enables,0.30,dashed,Shared capability from Postal and express parcels: Parcel X-ray lanes supports Driver cab search.
postal_parcels_outputs_03,freight_outcomes_03,increases,0.16,dashed,Cross-domain effect from Postal and express parcels: Delivery addresses flagged supports Haulage facilitation reduced.
postal_parcels_inputs_03,freight_activities_04,enables,0.30,dashed,Shared capability from Postal and express parcels: Substance spectrometry supports Cargo seal verification.
postal_parcels_outputs_04,freight_outcomes_04,increases,0.16,dashed,Cross-domain effect from Postal and express parcels: Parcel cases referred supports Freight seizure weight.
postal_parcels_inputs_04,freight_activities_05,enables,0.30,dashed,Shared capability from Postal and express parcels: Parcel targeting rules supports Driver safeguarding interview.
postal_parcels_outputs_05,freight_outcomes_05,increases,0.16,dashed,Cross-domain effect from Postal and express parcels: Sender clusters mapped supports Commercial logistics deterrence.
postal_parcels_inputs_05,freight_activities_01,enables,0.30,dashed,Shared capability from Postal and express parcels: Secure parcel examination supports Commercial vehicle selection.
freight_outputs_01,inland_enforcement_outcomes_01,increases,0.16,dashed,Cross-domain effect from Freight and commercial traffic: Commercial vehicles examined supports Domestic supply disruption.
freight_inputs_01,inland_enforcement_activities_02,enables,0.30,dashed,Shared capability from Freight and commercial traffic: Freight examination officers supports Warehouse compliance visits.
freight_outputs_02,inland_enforcement_outcomes_02,increases,0.16,dashed,Cross-domain effect from Freight and commercial traffic: Freight loads scanned supports Redistribution delay.
freight_inputs_02,inland_enforcement_activities_03,enables,0.30,dashed,Shared capability from Freight and commercial traffic: Mobile freight scanners supports Targeted vehicle stops.
freight_outputs_03,inland_enforcement_outcomes_03,decreases,-0.22,dashed,Cross-domain effect from Freight and commercial traffic: Freight drug seizures reduces Local drug availability.
freight_inputs_03,inland_enforcement_activities_04,enables,0.30,dashed,Shared capability from Freight and commercial traffic: Weighbridge access supports Joint enforcement warrants.
freight_outputs_04,inland_enforcement_outcomes_04,decreases,-0.22,dashed,Cross-domain effect from Freight and commercial traffic: Cargo anomalies recorded reduces Network displacement.
freight_inputs_04,inland_enforcement_activities_05,enables,0.30,dashed,Shared capability from Freight and commercial traffic: Commercial vehicle intelligence supports Inland safeguarding referral.
freight_outputs_05,inland_enforcement_outcomes_05,increases,0.16,dashed,Cross-domain effect from Freight and commercial traffic: Freight cases referred supports Community confidence.
freight_inputs_05,inland_enforcement_activities_01,enables,0.30,dashed,Shared capability from Freight and commercial traffic: Freight inspection bays supports Transport hub operations.
inland_enforcement_outputs_01,investigations_outcomes_01,increases,0.16,dashed,Cross-domain effect from Inland enforcement: Premises searched supports Network leadership removed.
inland_enforcement_inputs_01,investigations_activities_02,enables,0.30,dashed,Shared capability from Inland enforcement: Mobile enforcement teams supports Device exploitation.
inland_enforcement_outputs_02,investigations_outcomes_02,increases,0.16,dashed,Cross-domain effect from Inland enforcement: Vehicles stopped inland supports Conviction likelihood.
inland_enforcement_inputs_02,investigations_activities_03,enables,0.30,dashed,Shared capability from Inland enforcement: Regional officer coverage supports Suspect network mapping.
inland_enforcement_outputs_03,investigations_outcomes_03,decreases,-0.22,dashed,Cross-domain effect from Inland enforcement: Drug stock recovered reduces Investigation duration.
inland_enforcement_inputs_03,investigations_activities_04,enables,0.30,dashed,Shared capability from Inland enforcement: Surveillance vehicles supports Evidence review.
inland_enforcement_outputs_04,investigations_outcomes_04,increases,0.16,dashed,Cross-domain effect from Inland enforcement: Inland suspects referred supports Criminal network fragmentation.
